,year,name,team,salary
4720,2018,大引啓次,ヤクルト,6000
4721,2018,上本博紀,阪神,6000
4722,2018,雄平(高井雄平),ヤクルト,6000
4723,2018,ディエゴ・モレノ,阪神,5700
4724,2018,田村龍弘,ロッテ,5700
4725,2018,唐川侑己,ロッテ,5600
4726,2018,近藤健介,日本ハム,5600
4727,2018,浅尾拓也,中日,5600
4728,2018,ジュリスベル・グラシアル,ソフトバンク,5500
4729,2018,エドウィン・エスコバー,DeNA,5500
4730,2018,伊藤光,DeNA,5500
4731,2018,伊藤光,オリックス,5500
4732,2018,佐藤達也,オリックス,5500
4733,2018,島内宏明,楽天,5500
4734,2018,石川雄洋,DeNA,5500
4735,2018,藤井淳志,中日,5500
4736,2018,小林誠司,巨人,5400
4737,2018,中村悠平,ヤクルト,5400
4738,2018,一岡竜司,広島,5300
4739,2018,大竹寛,巨人,5250
4740,2018,亀井善行(義行),巨人,5200
4741,2018,スティーブン・モヤ,中日,5000
4742,2018,ソイロ・アルモンテ,中日,5000
4743,2018,オネルキ・ガルシア,中日,5000
4744,2018,ブライアン・ロドリゲス,日本ハム,5000
4745,2018,岸田護,オリックス,5000
4746,2018,清田育宏,ロッテ,5000
4747,2018,金子侑司,西武,5000
4748,2018,鍵谷陽平,日本ハム,5000
4749,2018,俊介(藤川俊介),阪神,5000
4750,2018,岩田稔,阪神,5000
4751,2018,會澤翼,広島,5000
4752,2018,薮田和樹,広島,4800
4753,2018,石山泰稚,ヤクルト,4800
4754,2018,濵口遥大,DeNA,4750
4755,2018,安部友裕,広島,4600
4756,2018,レオネル・カンポス,広島,4500
4757,2018,岩崎優,阪神,4500
4758,2018,桑原謙太朗,阪神,4500
4759,2018,内竜也,ロッテ,4500
4760,2018,辛島航,楽天,4500
4761,2018,寺原隼人,ソフトバンク,4500
4762,2018,岡島豪郎,楽天,4400
4763,2018,山岡泰輔,オリックス,4300
4764,2018,大田泰示,日本ハム,4300
4765,2018,岡田明丈,広島,4200
4766,2018,砂田毅樹,DeNA,4200
4767,2018,源田壮亮,西武,4100
4768,2018,秋山拓巳,阪神,4100
4769,2018,アリエル・ミランダ,ソフトバンク,4000
4770,2018,京田陽太,中日,4000
4771,2018,二木康太,ロッテ,4000
4772,2018,森友哉,西武,4000
4773,2018,松井稼頭央,西武,4000
4774,2018,甲斐拓也,ソフトバンク,4000
4775,2018,城所龍磨,ソフトバンク,4000
4776,2018,吉村裕基,ソフトバンク,4000
4777,2018,嘉弥真新也,ソフトバンク,4000
4778,2018,戸柱恭孝,DeNA,3800
4779,2018,高山俊,阪神,3800
4780,2018,九里亜蓮,広島,3800
4781,2018,荻野貴司,ロッテ,3800
4782,2018,塩見貴洋,楽天,3800
4783,2018,中谷将大,阪神,3800
4784,2018,聖澤諒,楽天,3750
4785,2018,黒木優太,オリックス,3700
4786,2018,松葉貴大,オリックス,3650
4787,2018,高梨裕稔,日本ハム,3600
4788,2018,須田幸太,DeNA,3600
4789,2018,松岡健一,ヤクルト,3600
4790,2018,福田永将,中日,3600
4791,2018,田原誠次,巨人,3600
4792,2018,高橋朋己,西武,3550
4793,2018,ネフタリ・ソト,DeNA,3500
4794,2018,村田透,日本ハム,3500
4795,2018,近藤大亮,オリックス,3500
4796,2018,高木勇人,西武,3500
4797,2018,中村奨吾,ロッテ,3500
4798,2018,上林誠知,ソフトバンク,3500
4799,2018,岩貞祐太,阪神,3500
4800,2018,福浦和也,ロッテ,3500
4801,2018,オコエ・ディクソン,楽天,3400
4802,2018,南昌輝,ロッテ,3400
4803,2018,藤岡貴裕,日本ハム,3400
4804,2018,藤岡貴裕,ロッテ,3400
4805,2018,高谷裕亮,ソフトバンク,3400
4806,2018,カイル・マーティン,西武,3300
4807,2018,エフレン・ナバーロ,阪神,3300
4808,2018,小窪哲也,広島,3300
4809,2018,中田廉,広島,3300
4810,2018,ジョニー・ヘルウェグ,広島,3287
4811,2018,山川穂高,西武,3240
4812,2018,加藤貴之,日本ハム,3200
4813,2018,山中浩史,ヤクルト,3200
4814,2018,寺内崇幸,巨人,3200
4815,2018,岡田幸文,ロッテ,3135
4816,2018,吉田正尚,オリックス,3100
4817,2018,西野真弘,オリックス,3100
4818,2018,加藤翔平,ロッテ,3100
4819,2018,加賀繁,DeNA,3100
4820,2018,福井優也,広島,3100
4821,2018,岡田俊哉,中日,3100
4822,2018,ジョエリー・ロドリゲス,中日,3000
4823,2018,ドン・ローチ,オリックス,3000
4824,2018,高梨雄平,楽天,3000
4825,2018,吉田一将,オリックス,3000
4826,2018,石川柊太,ソフトバンク,3000
4827,2018,鶴岡慎也,日本ハム,3000
4828,2018,荒波翔,DeNA,3000
4829,2018,今成亮太,阪神,3000
4830,2018,堂上直倫,中日,3000
4831,2018,矢野謙次,日本ハム,3000
4832,2018,原樹理,ヤクルト,2900
4833,2018,祖父江大輔,中日,2900
4834,2018,後藤駿太,オリックス,2900
4835,2018,橋本到,巨人,2900
4836,2018,立岡宗一郎,巨人,2900
4837,2018,根元俊一,ロッテ,2820
4838,2018,有吉優樹,ロッテ,2800
4839,2018,大城滉二,オリックス,2800
4840,2018,福田秀平,ソフトバンク,2800
4841,2018,村中恭兵,ヤクルト,2800
4842,2018,福谷浩司,中日,2800
4843,2018,海田智行,オリックス,2750
4844,2018,外崎修汰,西武,2700
4845,2018,榎田大樹,西武,2700
4846,2018,赤松真人,広島,2700
4847,2018,大嶺祐太,ロッテ,2625
4848,2018,多和田真三郎,西武,2600
4849,2018,梅野隆太郎,阪神,2600
4850,2018,亀澤恭平,中日,2600
4851,2018,東明大貴,オリックス,2550
4852,2018,細谷圭,ロッテ,2520
4853,2018,大山悠輔,阪神,2500
4854,2018,石川慎吾,巨人,2500
4855,2018,山本哲哉,ヤクルト,2500
4856,2018,若松駿太,中日,2500
4857,2018,杉内俊哉,巨人,2500
4858,2018,畠世周,巨人,2400
4859,2018,重信慎之介,巨人,2400
4860,2018,近藤一樹,ヤクルト,2400
4861,2018,上沢直之,日本ハム,2400
4862,2018,中井大介,巨人,2400
4863,2018,宮國椋丞,巨人,2400
4864,2018,岡田雅利,西武,2350
4865,2018,柴田竜拓,DeNA,2300
4866,2018,小島脩平,オリックス,2300
4867,2018,釜田佳直,楽天,2300
4868,2018,上田剛史,ヤクルト,2300
4869,2018,荒木貴裕,ヤクルト,2300
4870,2018,市川友也,ソフトバンク,2300
4871,2018,市川友也,日本ハム,2300
4872,2018,松本剛,日本ハム,2270
4873,2018,酒居知史,ロッテ,2250
4874,2018,塚原頌平,オリックス,2250
4875,2018,三木亮,ロッテ,2240
4876,2018,星知弥,ヤクルト,2200
4877,2018,高田知季,ソフトバンク,2200
4878,2018,金田和之,オリックス,2200
4879,2018,天谷宗一郎,広島,2200
4880,2018,田中浩康,DeNA,2200
4881,2018,陳冠宇(チェン・グァンユウ),ロッテ,2160
4882,2018,高橋光成,西武,2150
4883,2018,岡本洋介,阪神,2130
4884,2018,小笠原慎之介,中日,2100
4885,2018,白村明弘,日本ハム,2100
4886,2018,工藤隆人,中日,2100
4887,2018,杉谷拳士,日本ハム,2100
4888,2018,乙坂智,DeNA,2100
4889,2018,三嶋一輝,DeNA,2100
4890,2018,関谷亮太,ロッテ,2050
4891,2018,リバン・モイネロ,ソフトバンク,2000
4892,2018,池田駿,巨人,2000
4893,2018,サビエル・バティスタ,広島,2000
4894,2018,小林慶祐,オリックス,2000
4895,2018,西川龍馬,広島,2000
4896,2018,戸根千明,巨人,2000
4897,2018,安樂智大,楽天,2000
4898,2018,郭俊麟,西武,2000
4899,2018,若月健矢,オリックス,2000
4900,2018,岡大海,ロッテ,2000
4901,2018,岡大海,日本ハム,2000
4902,2018,成瀬善久,ヤクルト,2000
4903,2018,青山浩二,楽天,2000
4904,2018,戸村健次,楽天,2000
4905,2018,エディソン・バリオス,DeNA,2000
4906,2018,飯田優也,阪神,2000
4907,2018,飯田優也,ソフトバンク,2000
4908,2018,細川亨,楽天,2000
4909,2018,原口文仁,阪神,2000
4910,2018,北條史也,阪神,2000
4911,2018,永川勝浩,広島,2000
4912,2018,久古健太郎,ヤクルト,2000
4913,2018,松井雅人,中日,2000
4914,2018,杉山翔大,中日,2000
4915,2018,脇谷亮太,巨人,2000
4916,2018,佐々木千隼,ロッテ,1970
4917,2018,浦野博司,日本ハム,1940
4918,2018,デュアンテ・ヒース,西武,1925
4919,2018,嶺井博希,DeNA,1900
4920,2018,枡田慎太郎,楽天,1900
4921,2018,黒羽根利規,日本ハム,1900
4922,2018,小山雄輝,楽天,1900
4923,2018,G後藤武敏,DeNA,1890
4924,2018,木村文紀,西武,1860
4925,2018,白崎浩之,オリックス,1850
4926,2018,白崎浩之,DeNA,1850
4927,2018,伊志嶺翔大,ロッテ,1840
4928,2018,斎藤佑樹,日本ハム,1830
4929,2018,小野泰己,阪神,1800
4930,2018,藤平尚真,楽天,1800
4931,2018,山本泰寛,巨人,1800
4932,2018,足立祐一,楽天,1800
4933,2018,石崎剛,阪神,1800
4934,2018,宮崎祐樹,オリックス,1800
4935,2018,高城俊人,オリックス,1800
4936,2018,高城俊人,DeNA,1800
4937,2018,伊藤隼太,阪神,1800
4938,2018,戸田隆矢,広島,1800
4939,2018,由規(佐藤由規),ヤクルト,1800
4940,2018,中澤雅人,ヤクルト,1750
4941,2018,石井一成,日本ハム,1740
4942,2018,公文克彦,日本ハム,1730
4943,2018,宇佐見真吾,巨人,1700
4944,2018,野田昇吾,西武,1700
4945,2018,山崎福也,オリックス,1700
4946,2018,西浦直亨,ヤクルト,1700
4947,2018,武田健吾,オリックス,1700
4948,2018,江川智晃,ソフトバンク,1700
4949,2018,二保旭,ソフトバンク,1700
4950,2018,国吉佑樹,DeNA,1700
4951,2018,岡崎太一,阪神,1700
4952,2018,武内晋一,ヤクルト,1700
4953,2018,伊藤準規,中日,1700
4954,2018,ジェイソン・ウルキデス,ヤクルト,1650
4955,2018,高橋周平,中日,1650
4956,2018,糸原健斗,阪神,1600
4957,2018,森原康平,楽天,1600
4958,2018,平井克典,西武,1600
4959,2018,坂本誠志郎,阪神,1600
4960,2018,野間峻祥,広島,1600
4961,2018,江越大賀,阪神,1600
4962,2018,大山暁史,オリックス,1600
4963,2018,西宮悠介,楽天,1600
4964,2018,藤井亮太,ヤクルト,1600
4965,2018,松井佑介,中日,1600
4966,2018,吉田裕太,ロッテ,1580
4967,2018,関根大気,DeNA,1570
4968,2018,中川皓太,巨人,1560
4969,2018,西田明央,ヤクルト,1560
4970,2018,井口和朋,日本ハム,1550
4971,2018,清宮幸太郎,日本ハム,1500
4972,2018,田嶋大樹,オリックス,1500
4973,2018,近藤弘樹,楽天,1500
4974,2018,齋藤大将,西武,1500
4975,2018,鈴木博志,中日,1500
4976,2018,鍬原拓也,巨人,1500
4977,2018,東克樹,DeNA,1500
4978,2018,馬場皐輔,阪神,1500
4979,2018,佐野泰雄,西武,1500
4980,2018,松坂大輔,中日,1500
4981,2018,平田真吾,DeNA,1500
4982,2018,比嘉幹貴,オリックス,1500
4983,2018,武山真吾,中日,1500
4984,2018,谷口雄也,日本ハム,1500
4985,2018,渡辺直人,楽天,1500
4986,2018,松田遼馬,ソフトバンク,1500
4987,2018,松田遼馬,阪神,1500
4988,2018,堂林翔太,広島,1500
4989,2018,比屋根渉,ヤクルト,1500
4990,2018,三輪正義,ヤクルト,1500
4991,2018,久保裕也,楽天,1500
4992,2018,久保裕也,楽天,1500
4993,2018,高橋純平,ソフトバンク,1470
4994,2018,杉浦稔大,日本ハム,1460
4995,2018,柳裕也,中日,1450
4996,2018,矢崎拓也,広島,1450
4997,2018,田中正義,ソフトバンク,1450
4998,2018,篠原慎平,巨人,1440
4999,2018,藤岡裕大,ロッテ,1430
5000,2018,オコエ瑠偉,楽天,1400
5001,2018,岡本健,ソフトバンク,1400
5002,2018,山田大樹,ヤクルト,1400
5003,2018,吉川大幾,巨人,1360
5004,2018,井上晴哉,ロッテ,1350
5005,2018,平沢大河,ロッテ,1310
5006,2018,吉川尚輝,巨人,1300
5007,2018,田中和基,楽天,1300
5008,2018,今井達也,西武,1300
5009,2018,熊原健人,DeNA,1300
5010,2018,青柳晃洋,阪神,1300
5011,2018,山崎晃大朗,ヤクルト,1300
5012,2018,横尾俊建,日本ハム,1300
5013,2018,横山雄哉,阪神,1300
5014,2018,石川直也,日本ハム,1300
5015,2018,大石達也,西武,1300
5016,2018,石井裕也,日本ハム,1300
5017,2018,谷哲也,中日,1300
5018,2018,今村信貴,巨人,1300
5019,2018,神里和毅,DeNA,1250
5020,2018,縞田拓弥,オリックス,1250
5021,2018,田中靖洋,ロッテ,1250
5022,2018,安田尚憲,ロッテ,1240
5023,2018,小石博孝,西武,1230
5024,2018,西村天裕,日本ハム,1200
5025,2018,Ｋー鈴木(鈴木康平),オリックス,1200
5026,2018,岩見雅紀,楽天,1200
5027,2018,高橋礼,ソフトバンク,1200
5028,2018,大下佑馬,ヤクルト,1200
5029,2018,岸田行倫,巨人,1200
5030,2018,高橋遥人,阪神,1200
5031,2018,笠原祥太郎,中日,1200
5032,2018,菅原秀,楽天,1200
5033,2018,池田隆英,楽天,1200
5034,2018,中塚駿太,西武,1200
5035,2018,三ツ間卓也,中日,1200
5036,2018,木下拓哉,中日,1200
5037,2018,桜井俊貴,巨人,1200
5038,2018,吉持亮汰,楽天,1200
5039,2018,鈴木昂平,オリックス,1200
5040,2018,東條大樹,ロッテ,1200
5041,2018,上原健太,日本ハム,1200
5042,2018,遠藤一星,中日,1200
5043,2018,岡本和真,巨人,1200
5044,2018,松本裕樹,ソフトバンク,1200
5045,2018,鈴木翔太,中日,1200
5046,2018,高濱卓也,ロッテ,1200
5047,2018,西田哲朗,ソフトバンク,1200
5048,2018,菊池保則,楽天,1200
5049,2018,牧原大成,ソフトバンク,1200
5050,2018,斉藤彰吾,西武,1200
5051,2018,坂田遼,西武,1200
5052,2018,永江恭平,西武,1200
5053,2018,岩本貴裕,広島,1200
5054,2018,小熊凌祐,中日,1200
5055,2018,小川龍也,西武,1200
5056,2018,小川龍也,中日,1200
5057,2018,山崎勝己,オリックス,1160
5058,2018,菅野剛士,ロッテ,1150
5059,2018,山本大貴,ロッテ,1150
5060,2018,アレハンドロ・メヒア,広島,1150
5061,2018,赤間謙,DeNA,1150
5062,2018,赤間謙,オリックス,1150
5063,2018,小田裕也,オリックス,1150
5064,2018,塚田正義,ソフトバンク,1150
5065,2018,鵜久森淳志,ヤクルト,1150
5066,2018,歳内宏明,阪神,1150
5067,2018,歳内宏明,阪神,1150
5068,2018,山下幸輝,DeNA,1140
5069,2018,桂依央利,中日,1130
5070,2018,寺島成輝,ヤクルト,1100
5071,2018,玉井大翔,日本ハム,1100
5072,2018,佐藤優,中日,1100
5073,2018,伊志嶺忠,楽天,1100
5074,2018,中村勝,日本ハム,1100
5075,2018,實松一成,日本ハム,1100
5076,2018,平井諒,ヤクルト,1075
5077,2018,山下斐紹,楽天,1060
5078,2018,藤岡好明,DeNA,1050
5079,2018,谷内亮太,ヤクルト,1050
5080,2018,金澤岳,ロッテ,1040
5081,2018,アリエル・マルティネス,中日,1000
5082,2018,ライデル・マルティネス,中日,1000
5083,2018,オスカー・コラス,ソフトバンク,1000
5084,2018,渡邉佑樹,楽天,1000
5085,2018,山崎剛,楽天,1000
5086,2018,塩見泰隆,ヤクルト,1000
5087,2018,大城卓三,巨人,1000
5088,2018,熊谷敬宥,阪神,1000
5089,2018,水野滉也,DeNA,1000
5090,2018,飯田大祐,オリックス,1000
5091,2018,阿部寿樹,中日,1000
5092,2018,福敬登,中日,1000
5093,2018,福敬登,中日,1000
5094,2018,清水優心,日本ハム,1000
5095,2018,加治屋蓮,ソフトバンク,1000
5096,2018,岩橋慶侍,ヤクルト,1000
5097,2018,伏見寅威,オリックス,1000
5098,2018,大嶺翔太,ロッテ,1000
5099,2018,大松尚逸,ヤクルト,1000
5100,2018,三好匠,楽天,1000
5101,2018,大隣憲司,ロッテ,1000
5102,2018,熊代聖人,西武,1000
5103,2018,山崎憲晴,阪神,1000
5104,2018,荒木郁也,阪神,1000
5105,2018,下水流昂,広島,1000
5106,2018,森越祐人,阪神,1000
5107,2018,野本圭,中日,980
5108,2018,田中豊樹,日本ハム,970
5109,2018,渡邉啓太,ロッテ,960
5110,2018,土肥星也,ロッテ,960
5111,2018,川越誠司,西武,960
5112,2018,中川大志,DeNA,960
5113,2018,辻東倫,巨人,960
5114,2018,齋藤俊介,DeNA,950
5115,2018,澤田圭佑,オリックス,950
5116,2018,横山弘樹,広島,950
5117,2018,吉田侑樹,日本ハム,950
5118,2018,濱矢廣大,楽天,950
5119,2018,奥村展征,ヤクルト,950
5120,2018,島本浩也,阪神,950
5121,2018,武藤祐太,DeNA,930
5122,2018,尾仲祐哉,阪神,920
5123,2018,江村直也,ロッテ,920
5124,2018,淺間大基,日本ハム,910
5125,2018,松本直樹,ヤクルト,900
5126,2018,仲尾次オスカル,広島,900
5127,2018,高野圭佑,ロッテ,900
5128,2018,風張蓮,ヤクルト,900
5129,2018,井領雅貴,中日,900
5130,2018,山本翔也,阪神,900
5131,2018,中村祐太,広島,900
5132,2018,古野正人,ヤクルト,900
5133,2018,古野正人,ヤクルト,900
5134,2018,井野卓,ヤクルト,900
5135,2018,ヘロニモ・フランスア,広島,880
5136,2018,横田慎太郎,阪神,870
5137,2018,南川忠亮,西武,860
5138,2018,進藤拓也,DeNA,850
5139,2018,板山祐太郎,阪神,850
5140,2018,青山大紀,オリックス,850
5141,2018,飯塚悟史,DeNA,850
5142,2018,陽川尚将,阪神,850
5143,2018,水口大地,西武,850
5144,2018,藤原良平,西武,850
5145,2018,小宮山慎二,阪神,850
5146,2018,磯村嘉孝,広島,850
5147,2018,濱田達郎,中日,850
5148,2018,谷川昌希,阪神,840
5149,2018,谷岡竜平,巨人,840
5150,2018,森山恵佑,日本ハム,840
5151,2018,高良一輝,日本ハム,840
5152,2018,竹安大知,阪神,840
5153,2018,新垣勇人,日本ハム,820
5154,2018,大累進,日本ハム,820
5155,2018,近藤弘基,中日,810
5156,2018,阿部和成,ロッテ,810
5157,2018,宮崎敦次,ロッテ,805
5158,2018,呂彦青（ルイェンチン）,阪神,800
5159,2018,椎野新,ソフトバンク,800
5160,2018,吉住晴斗,ソフトバンク,800
5161,2018,宮本丈,ヤクルト,800
5162,2018,蔵本治孝,ヤクルト,800
5163,2018,村上海斗,巨人,800
5164,2018,若林晃弘,巨人,800
5165,2018,田中俊太,巨人,800
5166,2018,北村拓己,巨人,800
5167,2018,島田海吏,阪神,800
5168,2018,中村奨成,広島,800
5169,2018,山本由伸,オリックス,800
5170,2018,堀瑞輝,日本ハム,800
5171,2018,飯田哲矢,広島,800
5172,2018,阿知羅拓馬,中日,800
5173,2018,森雄大,楽天,800
5174,2018,伊藤祐介,ソフトバンク,800
5175,2018,上本崇司,広島,800
5176,2018,渡辺諒,日本ハム,790
5177,2018,永野将司,ロッテ,770
5178,2018,豊田拓矢,西武,770
5179,2018,宮台康平,日本ハム,750
5180,2018,西村凌,オリックス,750
5181,2018,宮本秀明,DeNA,750
5182,2018,丸山泰資,中日,750
5183,2018,田村伊知郎,西武,750
5184,2018,呉念庭,西武,750
5185,2018,福地元春,DeNA,750
5186,2018,島袋洋奨,ソフトバンク,750
5187,2018,古川侑利,楽天,750
5188,2018,平良拳太郎,DeNA,750
5189,2018,屋宜照悟,ヤクルト,750
5190,2018,飛雄馬(松井飛雄馬),DeNA,750
5191,2018,緒方凌介,阪神,750
5192,2018,伊藤和雄,阪神,750
5193,2018,宗接唯人,ロッテ,730
5194,2018,和田恋,巨人,730
5195,2018,鈴木遼太郎,日本ハム,720
5196,2018,村上宗隆,ヤクルト,720
5197,2018,中尾輝,ヤクルト,720
5198,2018,長坂拳弥,阪神,720
5199,2018,廖任磊（リャオレンレイ）,巨人,720
5200,2018,山田修義,オリックス,720
5201,2018,山足達也,オリックス,700
5202,2018,耀飛(田中耀飛),楽天,700
5203,2018,與座海人,西武,700
5204,2018,西川愛也,西武,700
5205,2018,石川翔,中日,700
5206,2018,楠本泰史,DeNA,700
5207,2018,ケムナ・ブラッド誠,広島,700
5208,2018,藤谷洸介,阪神,700
5209,2018,佐野恵太,DeNA,700
5210,2018,狩野行寿,DeNA,700
5211,2018,床田寛樹,広島,700
5212,2018,古谷優人,ソフトバンク,700
5213,2018,野川拓斗,DeNA,700
5214,2018,石岡諒太,中日,700
5215,2018,船越涼太,広島,700
5216,2018,高橋樹也,広島,700
5217,2018,廣岡大志,ヤクルト,700
5218,2018,石橋良太,楽天,700
5219,2018,石橋良太,楽天,700
5220,2018,杉本裕太郎,オリックス,700
5221,2018,本田圭佑,西武,700
5222,2018,小澤怜史,ソフトバンク,700
5223,2018,友永翔太,中日,700
5224,2018,守屋功輝,阪神,700
5225,2018,ルシアノ・フェルナンド,楽天,700
5226,2018,内田靖人,楽天,700
5227,2018,三ツ俣大樹,中日,700
5228,2018,宮川将,楽天,700
5229,2018,下妻貴寛,楽天,700
5230,2018,佐藤祥万,広島,700
5231,2018,中村恭平,広島,700
5232,2018,河野元貴,巨人,700
5233,2018,太田賢吾,日本ハム,690
5234,2018,福倉健太郎,西武,690
5235,2018,福永春吾,阪神,680
5236,2018,栗原陵矢,ソフトバンク,680
5237,2018,成田翔,ロッテ,670
5238,2018,梅野雄吾,ヤクルト,650
5239,2018,武田愛斗,西武,650
5240,2018,石川駿,中日,650
5241,2018,塹江敦哉,広島,650
5242,2018,田中大輝,巨人,650
5243,2018,宗佑磨,オリックス,650
5244,2018,石川亮,日本ハム,650
5245,2018,柿澤貴裕,巨人,650
5246,2018,島井寛仁,楽天,650
5247,2018,白濱裕太,広島,650
5248,2018,溝脇隼人,中日,650
5249,2018,フランシスコ・ペゲロ,ロッテ,640
5250,2018,庄司隼人,広島,630
5251,2018,菊沢竜佑,ヤクルト,620
5252,2018,真砂勇介,ソフトバンク,620
5253,2018,笠原大芽,ソフトバンク,620
5254,2018,松尾大河,DeNA,615
5255,2018,岡崎大輔,オリックス,610
5256,2018,西森将司,DeNA,610
5257,2018,寺岡寛治,楽天,600
5258,2018,平良海馬,西武,600
5259,2018,伊藤翔,西武,600
5260,2018,増田珠,ソフトバンク,600
5261,2018,沼田拓巳,ヤクルト,600
5262,2018,清水達也,中日,600
5263,2018,高松渡,中日,600
5264,2018,寺田光輝,DeNA,600
5265,2018,阪口皓亮,DeNA,600
5266,2018,山口翔,広島,600
5267,2018,ジョシュ・コラレス,楽天,600
5268,2018,才木浩人,阪神,600
5269,2018,坂倉将吾,広島,600
5270,2018,高橋昂也,広島,600
5271,2018,西口直人,楽天,600
5272,2018,鶴田圭祐,楽天,600
5273,2018,鈴木将平,西武,600
5274,2018,九鬼隆平,ソフトバンク,600
5275,2018,村林一輝,楽天,600
5276,2018,堀内謙伍,楽天,600
5277,2018,谷川原健太,ソフトバンク,600
5278,2018,藤井皓哉,広島,600
5279,2018,釜元豪,ソフトバンク,600
5280,2018,田代将太郎,ヤクルト,600
5281,2018,小豆畑真也,阪神,600
5282,2018,島孝明,ロッテ,595
5283,2018,古澤勝吾,ソフトバンク,590
5284,2018,横山貴明,楽天,590
5285,2018,與那原大剛,巨人,580
5286,2018,高橋奎二,ヤクルト,580
5287,2018,山川晃司,ヤクルト,580
5288,2018,香月一也,ロッテ,580
5289,2018,中田祥多,西武,580
5290,2018,綾部翔,DeNA,570
5291,2018,浜田智博,中日,563
5292,2018,京山将弥,DeNA,560
5293,2018,曽根海成,広島,560
5294,2018,曽根海成,ソフトバンク,560
5295,2018,大嶋匠,日本ハム,560
5296,2018,山本拓実,中日,550
5297,2018,伊藤康祐,中日,550
5298,2018,櫻井周斗,DeNA,550
5299,2018,渡邉大樹,ヤクルト,550
5300,2018,國場翼,西武,550
5301,2018,加藤匠馬,中日,550
5302,2018,植田海,阪神,550
5303,2018,山田遥楓,西武,550
5304,2018,岩下大輝,ロッテ,550
5305,2018,相内誠,西武,550
5306,2018,金子一輝,西武,550
5307,2018,土生翔平,広島,550
5308,2018,高橋大樹,広島,550
5309,2018,美間優槻,ソフトバンク,550
5310,2018,美間優槻,広島,550
5311,2018,田中瑛斗,日本ハム,540
5312,2018,石垣雅海,中日,540
5313,2018,藤嶋健人,中日,540
5314,2018,細川成也,DeNA,540
5315,2018,平沼翔太,日本ハム,540
5316,2018,百瀬大騎,DeNA,540
5317,2018,笠谷俊介,ソフトバンク,540
5318,2018,今野龍太,楽天,540
5319,2018,戸田亮,オリックス,540
5320,2018,白根尚貴,DeNA,540
5321,2018,森本龍弥,日本ハム,540
5322,2018,古賀優大,ヤクルト,530
5323,2018,青柳昴樹,DeNA,530
5324,2018,吉田凌,オリックス,530
5325,2018,岸里亮佑,日本ハム,530
5326,2018,北浦竜次,日本ハム,520
5327,2018,難波侑平,日本ハム,520
5328,2018,高田萌生,巨人,520
5329,2018,高山優希,日本ハム,520
5330,2018,佐藤世那,オリックス,520
5331,2018,茶谷健太,ソフトバンク,520
5332,2018,肘井竜蔵,ロッテ,520
5333,2018,三家和真,ロッテ,520
5334,2018,玉村祐典,西武,510
5335,2018,高濱祐仁,日本ハム,510
5336,2018,鈴木優,オリックス,510
5337,2018,吉田雄人,オリックス,510
5338,2018,張本優大,ソフトバンク,510
5339,2018,駒月仁人,西武,510
5340,2018,本田仁海,オリックス,500
5341,2018,西巻賢二,楽天,500
5342,2018,綱島龍生,西武,500
5343,2018,田浦文丸,ソフトバンク,500
5344,2018,金久保優斗,ヤクルト,500
5345,2018,山本祐大,DeNA,500
5346,2018,平岡敬人,広島,500
5347,2018,永井敦士,広島,500
5348,2018,大村孟,ヤクルト,500
5349,2018,浜地真澄,阪神,500
5350,2018,クリストファー・クリソストモ・メルセデス,巨人,500
5351,2018,クリストファー・クリソストモ・メルセデス,巨人,500
5352,2018,大江竜聖,巨人,500
5353,2018,山崎颯一郎,オリックス,500
5354,2018,石原彪,楽天,500
5355,2018,野元浩輝,楽天,500
5356,2018,三森大貴,ソフトバンク,500
5357,2018,望月惇志,阪神,500
5358,2018,藤田航生,西武,500
5359,2018,松本直晃,西武,500
5360,2018,原嵩,ロッテ,500
5361,2018,黒瀬健太,ソフトバンク,500
5362,2018,桒原樹,広島,500
5363,2018,小野郁,楽天,500
5364,2018,戸川大輔,西武,500
5365,2018,立田将太,日本ハム,500
5366,2018,齋藤綱記,オリックス,500
5367,2018,堀内汰門,ソフトバンク,500
5368,2018,堀内汰門,ソフトバンク,500
5369,2018,中後悠平,DeNA,500
5370,2018,李杜軒,ロッテ,500
5371,2018,藤澤亨明,西武,500
5372,2018,西田直斗,阪神,500
5373,2018,田川賢吾,ヤクルト,500
5374,2018,郡拓也,日本ハム,490
5375,2018,園部聡,オリックス,490
5376,2018,廣澤伸哉,オリックス,480
5377,2018,西浦颯大,オリックス,480
5378,2018,湯浅大,巨人,480
5379,2018,牧丈一郎,阪神,480
5380,2018,遠藤淳志,広島,480
5381,2018,アドゥワ誠,広島,480
5382,2018,種市篤暉,ロッテ,480
5383,2018,今井順之助,日本ハム,480
5384,2018,巽大介,巨人,480
5385,2018,川瀬晃,ソフトバンク,480
5386,2018,姫野優也,日本ハム,470
5387,2018,柿沼友哉,ロッテ,465
5388,2018,大木貴将,ロッテ,455
5389,2018,長井良太,広島,450
5390,2018,根本薫,オリックス,450
5391,2018,青木陸,広島,450
5392,2018,山本雅士,中日,450
5393,2018,川原弘之,ソフトバンク,450
5394,2018,辻空,広島,450
5395,2018,増田大輝,巨人,440
5396,2018,ソン・チャーホウ(宋家豪),楽天,440
5397,2018,田中貴也,巨人,440
5398,2018,八百板卓丸,楽天,440
5399,2018,松原聖弥,巨人,420
5400,2018,松原聖弥,巨人,420
5401,2018,佐野皓大,オリックス,420
5402,2018,佐野皓大,オリックス,420
